chain,date,fees_eth,tvl_usd,dex_vol_btc,dex_vol_eth,dex_vol_stable,borrow_vol_usd,stablecoin_supply,eth_open,eth_high,eth_low,total_dex_vol,dex_btc_share,dex_eth_share,eth_volatility,log_tvl,log_fees,log_total_dex_vol,log_borrow_vol,log_stablecoin_supply,d_log_tvl,d_log_fees,d_log_total_dex_vol,d_log_borrow_vol,d_log_stablecoin_supply,d_dex_btc_share,d_dex_eth_share
arbitrum,2025-01-16,17.23185085,3019648874,76226146.97,291947311.6,317990372.43,13857838.095099999,2924705281.0,3423.52042,3423.52042,3293.9557,686163831.0,0.11109030165421237,0.42547755858032105,0.03784546434807007,21.828406394686255,2.846759523000102,20.346626977876745,16.44436155796519,21.79645955392126,0.04141433729379074,-0.16601717701879748,-0.0026831664805513356,-0.4481168119949288,-0.025617800512549138,0.006961830735549401,-0.027028842908357886
arbitrum,2025-01-17,12.54335571,2961944076,92758190.75,306009604.2,305372038.71,25073394.88,2818703602.0,3312.648353,3498.9653,3312.648353,704139833.66,0.13173262797512617,0.434586412487721,0.05624410657148909,21.80911167212762,2.5291911796081012,20.37248752175647,17.037317877001694,21.75954290059198,-0.019294722558633737,-0.3175683433920007,0.025860543879723252,0.592956319036503,-0.036916653329278404,0.020642326320913798,0.00910885390739996
arbitrum,2025-01-18,15.3046589,3089878925,78850692.47,384200588.8,446454605.4,23423036.1466,2687222955.0,3480.383683,3480.383683,3253.595453,909505886.67,0.08669618704580166,0.4224278197985993,0.065161847272113,21.8513977442405,2.728157350654232,20.628412028325915,16.969230546783564,21.711774138574786,0.042286072112879936,0.19896617104613057,0.2559245065694462,-0.0680873302181304,-0.0477687620171956,-0.0450364409293245,-0.012158592689121728
arbitrum,2025-01-19,63.21877489,2992315907,229741824.5,910341432.9,917492100.9,66387464.42599999,2610183913.0,3308.523005,3423.065929,3157.545973,2057575358.3000002,0.11165657849334673,0.4424340664986082,0.0802533201669547,21.81931347537543,4.146601343898335,21.444794115993016,18.011018807858775,21.68268652054945,-0.03208426886506999,1.4184439932441033,0.8163820876671011,1.0417882610752116,-0.029087618025336326,0.02496039144754507,0.020006246700008945
arbitrum,2025-01-20,104.4041232,2913065996,327851944.0,1083132232.0,1196222528.7,51476999.452,2581766625.0,3192.116234,3402.699166,3189.079591,2607206704.7,0.125748351064372,0.4154378055439342,0.06692098888025633,21.7924719703485,4.6482691784997,21.68154525709371,17.756645653290356,21.671739739925673,-0.026841505026929724,0.5016678346013652,0.23675114110069373,-0.2543731545684196,-0.010946780623775965,0.014091772571025257,-0.026996260954674
arbitrum,2025-01-21,16.12546022,2952752798,161530866.6,497050030.7,593827170.5999999,26700991.61,2623680963.0,3259.530015,3346.927923,3231.37587,1252408067.8999999,0.128976226471337,0.3968754621115133,0.03545052583293986,21.80600372404701,2.780399465063482,20.94833398934723,17.100211261632193,21.687844116413732,0.013531753698508453,-1.8678697134362183,-0.7332112677464799,-0.6564343916581628,0.016104376488058847,0.0032278754069650084,-0.018562343432420914
arbitrum,2025-01-22,6.782293686,3048430805,82375580.35,255893467.0,307361703.11,12687782.9914,2534607805.0,3332.405477,3340.716727,3240.366221,645630750.46,0.12758930749706224,0.39634646710628424,0.030113534110002838,21.83789280500632,1.914315493953809,20.285738304609744,16.356150119258498,21.65330474998886,0.03188908095930998,-0.8660839711096731,-0.6625956847374859,-0.7440611423736954,-0.03453936642487321,-0.001386918974274759,-0.0005289950052290715
arbitrum,2025-01-23,98.31538404,3012139496,209299922.4,541539721.7,653793249.7,22719220.119000003,2567185263.0,3247.929495,3328.658027,3200.780119,1404632893.8000002,0.14900684963583186,0.38553825991854324,0.039372131752508976,21.82591645922464,4.588180525995043,21.0630418200395,16.938721825479888,21.666075907247965,-0.011976345781679498,2.673865032041234,0.7773035154297574,0.5825717062213904,0.012771157259106047,0.02141754213876962,-0.010808207187741004
arbitrum,2025-01-24,8.445478625,3064504056,111276892.5,382198482.8,415451950.2,20703329.840000004,2614214247.0,3323.765338,3406.576042,3298.107681,908927325.5,0.12242661143319318,0.4204939955895297,0.032634181408627526,21.84315158443299,2.133631342607971,20.627775699000594,16.845805107134517,21.68422941015169,0.017235125208351576,-2.4545491833870714,-0.43526612103890727,-0.09291671834537141,0.018153502903725638,-0.026580238202638676,0.034955735670986476
arbitrum,2025-01-25,3.860637815,3063306542,40707745.51,166910912.9,169403014.05,11844493.3659,2533096149.0,3300.129647,3345.396634,3284.609073,377021672.46000004,0.10797189786037796,0.4427090671232125,0.01841974937416757,21.84276073879699,1.350832665897758,19.747813230391294,16.287373622680622,21.65270816579272,-0.00039084563600155775,-0.7827986767102131,-0.8799624686092997,-0.5584314844538945,-0.03152124435897008,-0.01445471357281522,0.022215071533682795
arbitrum,2025-01-26,3.577654635,3049299510,38473307.92,142238492.5,157907581.17,6963723.488240001,2558769269.0,3321.841805,3349.753849,3259.919199,338619381.59000003,0.11361815067804784,0.4200541972290948,0.027043626781017117,21.838177732335343,1.2747077353456704,19.640387266397266,15.756224873200384,21.662792225541608,-0.004583006461647443,-0.07612493055208769,-0.1074259639940287,-0.5311487494802378,0.010084059748887597,0.005646252817669881,-0.02265486989411769
arbitrum,2025-01-27,23.60904439,3018433281,131295066.3,452479475.4,537998395.4,38459919.065,2462352381.0,3232.526242,3232.526242,3059.692579,1121772937.1,0.1170424619437006,0.403361019360787,0.05346705643232946,21.828003752593876,3.1616299178361285,20.838176250215508,17.465127193728545,21.624382982411607,-0.01017397974146661,1.886922182490458,1.197788983818242,1.7089023205281606,-0.03840924313000116,0.003424311265652763,-0.016693177868307818
arbitrum,2025-01-28,8.784380881,2950068615,70121789.56,261593019.0,306225103.37,15581737.7713,2437717559.0,3182.650496,3216.730627,3063.433401,637939911.9300001,0.10991911345984938,0.41005902610574413,0.04816652855620378,21.80509426634968,2.1729753584351137,20.27375465494577,16.561610130781325,21.61432801182765,-0.02290948624419542,-0.9886545594010148,-0.5644215952697387,-0.9035170629472198,-0.010054970583958323,-0.0071233484838512245,0.00669800674495713
arbitrum,2025-01-29,10.26023421,2921799442,67143645.23,291574119.1,320126530.75,20608160.2921,2261747403.0,3094.382803,3154.335787,3091.776164,678844295.08,0.09890875671583467,0.42951545916083567,0.020217157017337554,21.795465510684505,2.3282757644311176,20.33590234417471,16.841197686005277,21.539403538643533,-0.009628755665175959,0.15530040599600392,0.062147689228940095,0.2795875552239515,-0.07492447318411521,-0.01101035674401471,0.019456433055091538
arbitrum,2025-01-30,3.595607089,2951791930,71497794.92,255214758.7,262914315.69,18000871.0269,2160764359.0,3109.045994,3270.555419,3109.045994,589626869.31,0.12125939071207692,0.43284112713292794,0.05194822634071323,21.80567825678315,1.2797131254086471,20.195000469900755,16.70593070507305,21.493727865952703,0.010212746098645198,-1.0485626390224705,-0.14090187427395406,-0.13526698093222578,-0.04567567269083028,0.02235063399624225,0.003325667972092272
arbitrum,2025-01-31,6.583654204,3011498097,94792440.23,397260573.0,404856756.8,18000752.7805,2120560954.0,3252.122301,3410.367343,3227.87599,896909770.03,0.10568782211707803,0.44292144681032114,0.05611454186205893,21.825703498536843,1.8845900932306943,20.614465824138502,16.705924136124903,21.474946491573075,0.020025241753693024,0.6048769678220471,0.41946535423774733,-6.568948148100162e-06,-0.018781374379628346,-0.015571568594998891,0.010080319677393201
arbitrum,2025-02-01,3.662650276,3032547937,55958079.56,262689762.5,271419007.94,7675876.4777,2106919900.0,3302.883699,3323.26192,3123.677309,590066850.0,0.0948334575311255,0.4451864437054886,0.06042738079467562,21.83266900640692,1.2981872775175016,20.19574639353025,15.85359304396631,21.468492954909145,0.0069655078700776585,-0.5864028157131926,-0.41871943060825245,-0.8523310921585932,-0.006453536663929782,-0.010854364585952528,0.0022649968951674593
arbitrum,2025-02-02,92.8854625,2938702641,117978838.8,404114647.5,469678946.2,19342550.5575,2121986333.0,3139.882943,3155.898715,2836.414848,991772432.5,0.11895757023877551,0.4074671106569601,0.1017502476365406,21.801234042333533,4.531367158872366,20.715004236210543,16.777817919206182,21.475618436495406,-0.031434964073387306,3.2331798813548644,0.5192578426802932,0.9242248752398723,0.007125481586260918,0.02412411270765001,-0.03771933304852848
arbitrum,2025-02-03,362.9801016,2723562942,281868533.5,742623611.4,758227150.4,55510015.8555,2133983777.0,2829.608062,2877.772457,2466.985112,1782719295.3,0.15811156262409026,0.4165678878092973,0.14517464468547311,21.725206765224094,5.894348018988416,21.301405729501816,17.83207402829954,21.4812563876415,-0.07602727710943924,1.3629808601160498,0.5864014932912731,1.0542561090933589,0.005637951146095332,0.03915399238531475,0.009100777152337203
arbitrum,2025-02-04,21.40673272,2744766612,179168922.5,539089374.4,538261321.6,21868769.364600003,2175346088.0,2872.743828,2872.743828,2652.669411,1256519618.5,0.14259142464793914,0.4290337902113702,0.07660774164928438,21.73296188534243,3.0637055323458733,20.95161152843526,16.900570120589645,21.50045360974821,0.007755120118336123,-2.830642486642543,-0.3497942010665547,-0.9315039077098959,0.019197222106708267,-0.015520137976151122,0.012465902402072904
arbitrum,2025-02-05,5.824740884,2648892934,104627211.0,383008273.7,363224462.13,12050127.133410001,2173916470.0,2728.940978,2810.089283,2722.354915,850859946.8299999,0.12296643106753773,0.4501425588628915,0.03214960261408772,21.69740762890349,1.7621146867103126,20.561758098175865,16.304585768335823,21.499796202644166,-0.035554256438938836,-1.3015908456355607,-0.38985343025939656,-0.5959843522538222,-0.0006574071040432727,-0.019624993580401415,0.02110876865152128
arbitrum,2025-02-06,6.822169733,2706299345,98625279.55,315486727.1,322327369.37,14995374.809999999,2146085322.0,2786.040496,2843.037704,2689.64134,736439376.02,0.13392179011802535,0.4283947020934852,0.05505891397495312,21.718847983267086,1.9201777105082662,20.417337476860542,16.523252365518147,21.486911238985254,0.021440354363594594,0.15806302379795367,-0.14442062131532296,0.21866659718232384,-0.01288496365891234,0.010955359050487626,-0.021747856769406326
arbitrum,2025-02-07,6.954953526,2703623352,97803088.19,307913266.1,326550402.86,15127633.634,2187368093.0,2699.810468,2787.061683,2578.413295,732266757.1500001,0.1335621032021882,0.4204933012368415,0.07728260575067897,21.717858692525564,1.9394542870362743,20.41165542787596,16.53203367128531,21.505964874035048,-0.0009892907415220975,0.01927657652800807,-0.005682048984581911,0.00878130576716174,0.019053635049793627,-0.00035968691583715406,-0.007901400856643703
arbitrum,2025-02-08,2.743167588,2686797547,39222915.66,187838787.3,168265362.29999998,8211165.706599999,2233060146.0,2640.313472,2645.669634,2604.266264,395327065.26,0.09921636818416099,0.47514780496109366,0.01568123271690067,21.711615818374582,1.009113671240703,19.79522399356794,15.921005457537223,21.526638744506624,-0.006242874150981237,-0.9303406157955714,-0.6164314343080193,-0.6110282137480851,0.020673870471576095,-0.03434573501802721,0.05465450372425218
arbitrum,2025-02-09,5.217878094,2696538737,55360677.02,195758204.4,192780953.21,9151292.0544,2220488084.0,2634.150122,2669.817891,2587.938093,443899834.63,0.12471434477137013,0.44099634450904596,0.031083952777084714,21.715234838297558,1.6520910154993633,19.911109497265336,16.02940563541403,21.520992866323105,0.0036190199229757525,0.6429773442586604,0.11588550369739536,0.10840017787680623,-0.005645878183518249,0.025497976587209134,-0.0341514604520477
arbitrum,2025-02-10,4.923227724,2709366105,55035904.9,213328386.5,213925192.51999998,12625207.6206,2232555270.0,2644.669354,2683.40991,2579.781303,482289483.91999996,0.11411383978906973,0.44232435832124833,0.039183955772491494,21.719980534882808,1.5939645599852599,19.9940550807791,16.351205978186595,21.52641262740736,0.0047456965852497035,-0.05812645551410345,0.08294558351376224,0.32180034277256553,0.005419761084255015,-0.01060050498230039,0.0013280138122023777
arbitrum,2025-02-11,4.532932591,2733015021,59086244.24,221793579.7,228189439.51,7306877.252660001,2264282601.0,2683.082474,2718.803083,2596.774226,509069263.45,0.11606720044256486,0.43568448465516957,0.04548084458174572,21.728671240035307,1.5113693217300657,20.048094642762006,15.804326552036526,21.540523813260762,0.00869070515249959,-0.08259523825519421,0.05403956198290771,-0.5468794261500687,0.014111185853401764,0.0019533606534951203,-0.006639873666078766
arbitrum,2025-02-12,15.46436943,2714596216,94468698.07,330599458.7,315234979.67,15148460.922699999,2285960280.0,2606.069689,2742.831786,2586.696018,740303136.44,0.1276081289136298,0.4465730893560713,0.05991235332617389,21.72190905588331,2.7385386959647056,20.422570304119198,16.533409495498454,21.550052026839992,-0.006762184151998696,1.22716937423464,0.37447566135719157,0.7290829434619273,0.009528213579230282,0.011540928471064943,0.01088860470090175
arbitrum,2025-02-13,4.884660238,2776883880,55590134.48,207306247.7,227726938.72,7098234.9337,2308992346.0,2729.589578,2741.588879,2628.894251,490623320.9,0.11330512047006937,0.4225364732351434,0.04128629040361896,21.74459522948863,1.5860999357001355,20.011187224125667,15.775356710218038,21.56007705245836,0.022686173605322324,-1.15243876026457,-0.41138307999353074,-0.758052785280416,0.010025025618368488,-0.01430300844356043,-0.024036616120927945
arbitrum,2025-02-14,4.699938926,2739584381,51357574.91,194609145.2,202191616.2,8578451.785,2313666619.0,2672.290805,2777.416546,2672.290805,448158336.30999994,0.11459694208270836,0.4342419395840157,0.039339184494181514,21.731072060074517,1.5475497269321985,19.920657157201244,15.964764010543474,21.56209938403353,-0.013523169414114022,-0.03855020876793702,-0.09053006692442267,0.18940730032543662,0.0020223315751692894,0.0012918216126389936,0.011705466348872318
arbitrum,2025-02-15,2.074995393,2762121796,21554524.54,91543503.45,89712651.08,4797990.141410001,2296072958.0,2719.643707,2733.235007,2688.258095,202810679.07,0.10627904131498157,0.45137417748304964,0.01653779569883934,21.739264987992403,0.7299594153678978,19.12778348643101,15.383707667650821,21.554466091031284,0.00819292791788584,-0.8175903115643007,-0.7928736707702342,-0.5810563428926532,-0.007633293002246688,-0.008317900767726788,0.017132237899033953
arbitrum,2025-02-16,2.250095734,2768004449,21578515.64,103834048.9,106759681.22999999,2560761.03732,2314643513.0,2699.625633,2714.407037,2668.090946,232172245.76999998,0.09294183966061398,0.4472285158617218,0.017156486600896095,21.74139248199823,0.8109732081810499,19.262990092823134,14.755815052480257,21.562521522562125,0.002127494005826236,0.08101379281315213,0.13520660639212423,-0.6278926151705644,0.008055431530841872,-0.013337201654367595,-0.004145661621327845
arbitrum,2025-02-17,7.651926486,2751895270,67154681.43,288498214.2,264391036.95,46819807.175,2310764768.0,2668.9156,2803.056792,2662.548717,620043932.5799999,0.10830632782836805,0.4652867305701392,0.05264612901209755,21.73555570033406,2.0349575750563664,20.24530089249303,17.661816901586285,21.56084437508733,-0.0058367816641684556,1.2239843668753165,0.9823107996698965,2.906001849106028,-0.0016771474747940829,0.01536448816775407,0.018058214708417397
arbitrum,2025-02-18,7.363467062,2776141662,68142346.33,290832250.3,304305274.39,46819807.175,1722571017.0,2735.303375,2735.303375,2626.049578,663279871.02,0.10273543538297017,0.438475917945097,0.03994211318515989,21.744327909268762,1.9965310258350932,20.312707587314375,17.661816901586285,21.267083789029773,0.008772208934701098,-0.0384265492212732,0.06740669482134365,0.0,-0.2937605860575587,-0.005570892445397879,-0.026810812625042202
arbitrum,2025-02-19,3.501359089,2735327279,39888786.59,193531428.3,208944398.5,46819807.175,1688603096.0,2673.316439,2729.904297,2664.800354,442364613.39,0.09017173929062229,0.4374930146805792,0.024353249787501145,21.729516928915395,1.253151489868307,19.90764501715675,17.661816901586285,21.24716745366951,-0.014810980353367142,-0.7433795359667863,-0.40506257015762515,0.0,-0.01991633536026427,-0.012563696092347879,-0.000982903264517776
arbitrum,2025-02-20,4.544088731,2772336148,41647044.75,180623306.9,198322294.10999998,59753994.4484,1662642364.0,2719.201412,2756.337526,2719.201412,420592645.76,0.09901990719486993,0.42944951301661105,0.013656992761226144,21.742956176434266,1.5138274283629627,19.857175335963507,17.905746599234256,21.231673959309234,0.013439247518871156,0.26067593849465576,-0.05046968119324191,0.243929697647971,-0.015493494360274696,0.008848167904247639,-0.008043501663968167
arbitrum,2025-02-21,18.51693078,2825783638,96096050.27,418677071.1,461399612.4,25325278.7438,1588188902.0,2740.742338,2825.091217,2632.475356,976172733.77,0.09844164556704528,0.42889650224408565,0.07027871913729682,21.76205155706052,2.9186855448667894,20.699150110039742,17.04731361470384,21.185860148616058,0.019095380626254155,1.4048581165038267,0.8419747740762347,-0.8584329845304168,-0.04581381069317558,-0.00057826162782465,-0.0005530107725253974
arbitrum,2025-02-22,4.177598319,2775019279,36585972.38,200173655.5,189101719.81,12919913.5893,1578891377.0,2667.133387,2784.650832,2667.133387,425861347.69,0.08591052599268123,0.47004419768500266,0.04406133025547101,21.743923531508063,1.4297367559504583,19.86962437634909,16.374280368161767,21.17998877758003,-0.01812802555245696,-1.488948788916331,-0.8295257336906516,-0.6730332465420723,-0.005871371036029416,-0.01253111957436405,0.04114769544091701
arbitrum,2025-02-23,2.908943376,2836230747,43598820.52,221732009.8,212148435.54999998,7547358.239,1675560846.0,2761.945981,2818.644555,2754.228412,477479265.87,0.09131039531226547,0.464380394394695,0.023322738186456922,21.765741805846655,1.0677902579827072,19.984031294680506,15.836708157876105,21.23941377961207,0.021818274338592403,-0.36194649796775114,0.11440691833141514,-0.5375722102856617,0.05942500203204304,0.005399869319584236,-0.00566380329030769
arbitrum,2025-02-24,33.94918755,2873256689,106384699.6,429690955.1,499015062.5,18776645.5313,1673974496.0,2826.810768,2826.810768,2526.941499,1035090717.2,0.10277814092254521,0.41512395769749255,0.10608041839750054,21.778711958236187,3.5248649523935853,20.757754909291354,16.74812439658353,21.238466573533238,0.012970152389531364,2.457074694410878,0.7737236146108479,0.9114162387074263,-0.0009472060788340286,0.011467745610279745,-0.04925643669720242
arbitrum,2025-02-25,71.47030894,2659571909,127392797.9,542188635.5,604322614.9,20433715.382,1532629767.0,2505.51365,2512.021911,2386.724974,1273904048.3,0.10000187853237708,0.42561183177299744,0.05000848309088223,21.701431010322192,4.26928211786723,20.96535207595392,16.83269680938822,21.150250898861877,-0.07728094791399442,0.7444171654736449,0.20759716666256622,0.08457241280468963,-0.08821567467136049,-0.0027762623901681355,0.010487874075504888
arbitrum,2025-02-26,39.87335997,2625765016,94337710.52,373124618.3,445019036.99,29846934.133,1635435924.0,2485.466382,2498.236315,2294.962488,912481365.81,0.10338590359733803,0.40891204169279805,0.08178498348323264,21.688638125197834,3.6857084560595808,20.631678222182273,17.21159268341575,21.21517522594227,-0.012792885124358833,-0.5835736618076495,-0.3336738537716464,0.37889587402752767,0.0649243270803943,0.003384025064960952,-0.016699790080199395
arbitrum,2025-02-27,9.215712786,2509190091,78613197.07,319078525.8,365697565.56,21312959.7724,1638924415.0,2335.490343,2367.059323,2260.636039,763389288.4300001,0.10297917230627808,0.4179761631922064,0.04556785444177706,21.643225865111635,2.220910047264684,20.45327866677796,16.8748258856739,21.217306019110232,-0.045412260086198586,-1.4647984087948966,-0.17839955540431518,-0.3367667977418485,0.0021307931679608316,-0.00040673129105994743,0.009064121499408329
arbitrum,2025-02-28,65.87036651,2501206252,132816157.3,565084373.0,648577809.9,19348543.8807,1649602764.0,2305.57916,2305.57916,2100.795721,1346478340.1999998,0.09863965378029926,0.4196757988071794,0.08882082322430424,21.640038953254486,4.187688681959946,21.020758384085806,16.77812772296516,21.22380034678328,-0.003186911857149255,1.9667786346952618,0.5674797173078474,-0.09669816270874065,0.00649432767304603,-0.004339518525978817,0.0016996356149730496
arbitrum,2025-03-01,3.364821694,2466576332,45431022.36,268438588.1,282932713.02,5492033.5026,1599905371.0,2232.577663,2269.703741,2159.466457,596802323.48,0.07612407085664183,0.4497948106748547,0.04937668499821402,21.626096925655656,1.2133752704751757,20.207096500076812,15.518809146106491,21.193210321318123,-0.013942027598830009,-2.9743134114847702,-0.8136618840089938,-1.2593185768586679,-0.030590025465155435,-0.022515582923657435,0.030119011867675294
arbitrum,2025-03-02,66.54633784,2478600442,137370864.2,643732565.5,624206285.8100001,28056482.377899997,1570564731.0,2216.28492,2528.036997,2198.31778,1405309715.5100002,0.09775130897045481,0.45807166804250216,0.14877113227842578,21.630959899921507,4.197898529653884,21.063523553524625,17.149730264049733,21.17470109290352,0.00486297426585125,2.984523259178708,0.8564270534478133,1.6309211179432417,-0.01850922841460445,0.02162723811381298,0.008276857367647439
arbitrum,2025-03-03,39.79939378,2665368818,105462161.1,501335258.7,604137310.86,14520032.8968,1516228952.0,2492.964942,2492.964942,2121.897828,1210934730.6599998,0.0870915322104269,0.41400683786380094,0.14884570085542742,21.703608278234537,3.683851705642108,20.914658403004587,16.49103983297826,21.139492136510356,0.07264837831302984,-0.5140468240117757,-0.14886515052003801,-0.6586904310714736,-0.035208956393162794,-0.010659776760027911,-0.04406483017870122
arbitrum,2025-03-04,71.53470093,2438426511,129152466.6,502138059.8,532067006.31,16067974.7137,1450959625.0,2144.780939,2179.646005,2045.745013,1163357532.71,0.1110170029149542,0.43162832206044793,0.06243108075290484,21.614618795690806,4.270182673638105,20.874576086032732,16.59233870075463,21.09549098482383,-0.08898948254373096,0.5863309679959974,-0.04008231697185494,0.10129886777637154,-0.044001151686526185,0.023925470704527302,0.017621484196646997
arbitrum,2025-03-05,8.896784393,2457347603,76994679.84,346390713.2,348410733.80999994,9955719.375599999,1476498386.0,2166.57264,2247.092824,2166.57264,771796126.8499999,0.099760386404432,0.4488111577000978,0.03716477468302193,21.622348395041346,2.1856900196948725,20.464230988721436,16.11365775561205,21.11293916602202,0.007729599350540184,-2.084492653943233,-0.4103450973112963,-0.47868094514258175,0.017448181198190582,-0.011256616510522205,0.01718283563964984
