sim_id,ending_log_tvl,ending_tvl_usd,cumulative_fees_eth,mean_daily_fees,cum_d_log_tvl,cum_d_log_dex_vol_btc,cum_d_log_dex_vol_eth,cum_d_log_dex_vol_stable,cum_d_log_n_tx,tvl_bucket
29678,19.335080715356806,249527756.47295618,316.3714184765056,0.8667710095246729,-0.1559301609628044,0.40707760957651373,-0.3669142772954516,-1.4506984716107336,0.8340786601466486,<$400M
29679,19.519439713527373,300044007.49952024,409.0179168960056,1.1205970325917962,0.028428837207763062,-4.010468766329147,-3.53580595603011,-3.400835641923556,1.4421384852047945,<$400M
29680,19.905960158049584,441619918.87128097,301.36879416368157,0.825667929215566,0.41494928172997264,2.6676189856089576,0.1243528126893898,0.5879051920781628,-0.15321495157859205,$400-500M
29681,19.659870676111133,345281531.6920947,348.6770893175905,0.9552796967605219,0.16885979979151963,-5.876142800686385,-3.5579043129770156,-2.7253745231216016,0.0808159135831425,<$400M
29682,18.996603056013623,177877035.19323912,311.41165602138557,0.8531826192366728,-0.4944078203059872,1.3609338005436342,-0.661427788676684,-4.499072955437147,0.9124329943703723,<$400M
29683,19.8873967962238,433497590.6305717,440.74978819836144,1.2075336662968807,0.3963859199041888,2.0157980745473836,2.4933916888296306,1.1648286392446563,2.164351811132048,$400-500M
29684,19.96303039210262,467556330.322413,338.41418329098815,0.9271621460027073,0.4720195157830096,-1.031555154071188,1.2971867584460441,-0.14939640089075643,0.9487439532377071,$400-500M
29685,20.398392947002165,722619199.9714496,493.9105891142625,1.353179696203459,0.9073820706825548,-0.2778198906061999,-0.4528305767104197,-5.712880811899602,0.21965642520171613,$500-750M
29686,18.911332626933202,163338064.60214356,325.6378473903597,0.8921584860009855,-0.5796782493864061,-2.7842078264604986,-4.4267864393276035,-4.592911310165949,-1.6422101856883708,<$400M
29687,19.89213070410564,435554593.2807141,355.6618750151029,0.9744160959317888,0.4011198277860254,2.8364773379409014,2.955983881736527,-5.207990533650369,-0.060192493906805394,$400-500M
29688,18.72930812200086,136155493.07123253,326.4779244312609,0.8944600669349613,-0.7617027543187497,-1.157212785872499,-1.859711402809321,-4.49173403058609,-2.3837054721574655,<$400M
29689,19.797846624281565,396365222.9203076,333.4047417980208,0.9134376487617007,0.3068357479619525,3.083321734033454,2.1087120660868592,2.267957917341686,-0.23358621565753135,<$400M
29690,20.180566027677344,581177065.1479769,293.56801937523454,0.8042959434937933,0.6895551513577314,-2.676490611128525,-2.042919028893377,10.9496678607443,1.7765203844739723,$500-750M
29691,20.041143171829155,505542754.67487293,324.79901265454885,0.8898603086425996,0.5501322955095446,0.9818636731312858,-1.716489063890525,1.307396137310074,-1.6805963439268656,$500-750M
29692,19.137858723392895,204864373.07432345,348.4767843763828,0.9547309160996789,-0.3531521529267147,4.672613256168378,2.190817937904444,4.3323725854340935,0.1442565029453509,<$400M
29693,19.56019687142942,312525577.38688236,329.11319874487253,0.9016799965612946,0.06918599510980783,2.6306732258477297,-1.088052262640098,-4.480621230828835,1.5737779358077315,<$400M
29694,19.80573409446683,399503903.65191364,365.75779693500795,1.0020761559863232,0.314723218147217,2.986391442846383,2.80973544799204,5.187542923069749,-0.23604225533747542,<$400M
29695,19.716611608419516,365439613.8864048,369.7573026415917,1.0130337058673746,0.22560073209990392,2.079749344518909,1.3802722764768514,2.8636094292161633,0.5599721957659103,<$400M
29696,20.67109940040361,949170876.9763181,360.7188685233804,0.9882708726667957,1.1800885240839976,3.2105873288719,2.2210929875970002,3.7692406630493878,1.7235229408987411,$750M-1B
29697,19.51300807638602,298120425.837372,346.9764024402987,0.9506202806583527,0.021997200066406136,4.6320793460413405,3.5985568887457156,5.175791120593875,2.806193786596111,<$400M
29698,20.0291326467257,499507238.14351475,353.99895096194115,0.9698601396217565,0.5381217704060879,-4.181220223452944,-2.189901682869132,0.2998815464480911,0.3397107746748397,$400-500M
29699,19.62923328702939,334863413.9273981,354.00991699079793,0.9698901835364327,0.13822241070977845,0.7110478181142775,0.8004351382885804,4.856566328553344,0.6657586933218475,<$400M
29700,19.13481496559853,204241763.55895168,398.2856406642814,1.0911935360665244,-0.35619591072108236,7.391343504267226,6.956460323955525,3.206511008388424,0.5650856180508145,<$400M
29701,20.391930733787195,717964536.5400667,312.4286755540417,0.8559689741206622,0.9009198574675827,-2.156144087790107,-1.144102287142001,-3.0381606462772943,-0.6561986165908303,$500-750M
29702,19.71056608782068,363237005.83765346,351.12214728172324,0.9619784857033513,0.21955521150106855,-2.6174776182081594,-2.359027499131688,-10.53586295202755,-0.9259899036885123,<$400M
29703,19.849725702907435,417471026.77768755,312.54858861781906,0.856297503062518,0.35871482658782283,-0.5005516810964217,-0.3726190052298506,-6.390057866698662,0.8269922638725341,$400-500M
29704,20.156567845155983,567395894.7719932,355.33589091032724,0.9735229887954171,0.6655569688363723,1.8269850137577106,-0.6242735767800563,-0.291826423890017,0.10496779954900304,$500-750M
29705,19.17706941344377,213056812.4963444,340.5771256833263,0.9330880155707569,-0.31394146287584124,0.137589346121534,-1.5153376537493202,-10.037094560787388,0.2427027058342923,<$400M
29706,19.875420500498823,428336860.19026643,328.46950277011814,0.8999164459455291,0.38440962417921204,3.178850132140611,1.0968492409090325,-2.4137430770958668,-0.8938742711101804,$400-500M
29707,18.642166831547428,124792988.63940795,322.36945798403644,0.8832039944768122,-0.8488440447721803,-4.479138989357527,-4.109187579818851,0.3966518434092802,-0.007086101457368252,<$400M
29708,20.162947622577686,571027325.8345096,401.1177135186733,1.0989526397771872,0.671936746258075,-0.6004097978734882,-0.9693833532818396,-3.3432122154242307,-0.34970828750577054,$500-750M
29709,20.109815522415985,541479368.165835,423.2250087326409,1.159520571870249,0.6188046460963743,-0.2629872531515075,-0.4637195533393602,4.0507465636591675,0.24804937335035035,$500-750M
29710,19.393883622694617,264640702.06306827,331.6787196943514,0.9087088210804148,-0.09712725362499502,5.063309103676996,2.4113964396975147,7.6454602717323885,-1.1534587731297452,<$400M
29711,18.962283291161633,171875904.88584688,319.3405108726145,0.8749055092400397,-0.5287275851579782,1.170504919834194,0.4265064959469344,-1.0529494468439191,-0.3146199625377428,<$400M
